775.76,39.259,79.675,19.501
566.06,40.339,87.766,20.568
1329.9,40.61,86.087,19.912
1258.3,42.175,79.16,19.687
587.08,41.028,82.634,21.096
671.56,44.239,82.706,19.181
1260.5,39.737,83.424,19.685
1009.4,40.572,86.597,21.434
528.1,39.611,83.982,20.385
570.18,40.154,80.245,19.335
414.92,39.92,80.264,18.999
389.31,38.651,86.937,21.814
1151.8,40.457,81.098,17.517
712.18,40.392,86.413,19.423
641.64,42.524,83.112,20.163
927.36,43.319,81.475,19.76
1357.8,40.03,81.508,22.229
1185.7,42.959,81.682,19.173
493.88,42.914,81.68,22.351
999.04,43.935,80.247,20.172
1064.5,38.841,82.581,20.793
1033.3,41.61,75.726,19.775
904.3,41.223,84.218,20.945
446.96,41.141,85.035,20.201
741.31,37.573,77.732,20.677
781.19,42.189,79.531,20.699
907.82,41.065,82.946,18.643
581.6,39.934,80.31,20.942
1373.5,41.701,79.688,20.86
611.05,38.554,83.432,20.936
1082.9,37.317,81.588,20.655
615.77,39.319,81.587,20.773
615.64,41.85,86.585,20.547
417.51,40.55,83.019,20.879
778.01,40.36,78.01,20.726
473.56,42.187,82.222,21.759
570.55,41.637,81.403,21.312
404.11,42.045,76.883,20.836
1351.1,42.444,82.032,20.749
1266.3,41.348,80.758,20.078
875.5,39.591,84.989,20.463
802.15,43.295,85.324,19.822
1051.9,38.614,83.871,19.414
928.41,42.816,74.816,22.374
1232,39.948,82.284,21.424
575.38,39.854,90.853,20.929
843.65,41.759,80.87,20.934
1127.8,36.68,79.923,19.723
1228.3,40.271,80.725,20.111
573.03,40.305,82.157,21.161
1340.9,42.987,84.676,20.307
445.5,36.115,83.118,20.656
1323.9,42.015,82.173,22.079
1387,41.903,81.302,22.381
1133.6,38.223,82.74,19.884
770.48,40.533,80.064,20.808
536.66,43.782,81.127,20.69
737.28,39.92,84.137,20.927
465.43,45.033,80.77,21.684
625.63,40.002,83.271,21.526
478.05,46.533,79.394,21.486
565.81,38.984,83.905,19.946
1190.2,40.7,85.023,20.48
1048.7,37.757,81.248,20.728
636.33,39.33,83.233,22.745
759.75,41.283,81.171,21.301
623,38.692,82.005,20.163
439.39,43.465,87.501,20.4
937.81,41.791,84.623,19.638
1320.8,39.103,87.576,23.143
556.09,39.444,79.549,20.722
1301.2,42.54,82.504,21.188
1236,42.451,82.91,20.427
1371.1,41.392,83.413,20.32
469.64,43.078,79.161,20.628
991.35,43.937,86.354,20.937
971.26,42.951,81.587,20.975
935.3,45.493,81.203,19.217
1319.9,44.682,78.925,19.417
533.57,42.783,81.17,18.733
476.31,42.38,84.31,22.331
871.74,42.504,84.668,21.245
389.63,38.908,83.339,21.254
1207.4,41.067,87.732,21.764
913.64,38.068,82.613,19.57
1055,39.344,85.139,20.412
1266,41.813,85.942,20.575
666.76,44.17,80.564,19.303
379.98,40.251,83.48,20.468
1197.2,39.201,84.426,21.613
406.76,42.485,80.992,19.145
1242.3,40.557,80.394,21.978
754.54,39.17,80.544,20.963
400.24,39.794,80.288,21.083
451.26,40.843,81.863,20.294
769.49,45.193,81.843,21.986
1181.7,43.045,81.084,20.684
922.54,43.496,86.543,20.153
1065.4,41.417,83.281,20.623
1091.1,43.072,82.881,20.821
1331.4,39.741,78.852,18.54
752.82,41.869,84.923,20.732
685.22,41.169,84.713,21.793
1280.5,41.743,80.169,21.327
819.35,41.89,81.009,20.323
1260,42.165,82.79,21.889
687.31,42.676,80.597,20.339
1376.6,42.885,77.814,18.881
1227.6,40.852,81.462,20.364
685.71,41.383,85.645,19.629
505.64,39.924,83.066,19.773
595.57,42.229,78.407,20.012
1352.1,36.557,85.183,20.741
829.12,37.706,73.81,19.665
417.01,38.435,83.233,18.317
984.19,42.62,79.592,21.138
