52.256,32.743,59.948,16.48
59.168,27.218,56.102,17.471
26.382,21.013,51.789,13.663
64.008,24.595,49.08,12.237
52.488,26.485,54.972,13.946
27.935,30.349,62.014,16.714
34.93,44.113,94.881,22.738
46.116,47.489,91.417,25.045
64.82,47.948,89.84,23.224
62.563,47.78,92.027,21.262
21.315,51.863,100.52,26.72
55.413,48.114,89.432,22.383
56.088,49.608,90.069,24.429
31.111,40.537,91.432,24.741
42.36,46.748,92.027,20.703
12.978,42.948,79.599,22.034
25.165,46.873,92.12,23.469
47.561,55.173,105.01,27.725
42.757,59.288,99.172,23.889
49.033,52.393,99.295,25.19
36.723,53.693,114.36,26.228
11.773,44.98,91.993,24.198
47.488,34.118,73.925,21.131
52.888,34,69.365,17.25
46.077,27.892,57.778,16.064
52.395,26.656,57.793,15.108
54.215,24.335,43.81,13.48
40.267,23.118,55.499,15.942
53.562,22.9,47.105,13.373
31.364,28.397,63.372,17.082
54.917,39.878,82.322,18.449
22.125,51.597,94.311,22.539
33.03,48.55,88.888,22.44
19.536,38.515,87.233,24.256
18.54,47.871,102.81,23.887
48.717,45.754,91.014,20.736
44.045,43.773,92.671,23.344
23.58,46.028,88.257,25.778
48.937,44.559,88.633,24.672
8.3926,46.563,78.043,22.688
25.892,48.195,94.05,21.342
24.483,56.893,101.46,28.356
41.61,54.748,91.817,27.5
42.174,55.136,102.96,27.593
17.252,51.011,102.89,26.279
31.197,48.672,95.558,23.317
29.843,40.081,68.553,20.382
40.335,33.982,68.909,17.321
47.469,32.944,54.016,13.641
52.255,25.177,62.846,14.614
33.114,24.989,47.103,11.479
53.363,20.096,52.619,16.938
53.545,23.937,54.239,14.956
30.965,27.288,65.519,19.675
27.473,31.893,80.372,19.503
43.856,45.222,89.755,19.03
64.925,45.009,90.558,25.392
33.315,43.575,94.122,22.669
40.934,49.509,98.648,24
21.428,53.284,91.796,23.522
46.636,44.085,87.535,23.707
20.806,45.135,96.757,21.403
29.448,44.62,85.747,19.775
36.761,47.392,84.66,18.176
45.254,44.944,89.423,20.855
49.442,50.62,102.73,25.625
32.225,45.907,110.02,24.992
14.762,51.62,101.06,21.238
15.691,54.028,109.01,25.289
21.261,43.477,91.946,24.623
47.12,32.874,74.052,18.69
23.229,27.767,65.591,15.326
52.236,31.021,63.203,16.474
28.869,27.556,59.783,14.095
62.623,22.677,45.745,13.649
38.343,23.807,48.815,11.629
32.235,23.533,55.607,13.786
35.084,31.898,68.049,18.702
50.709,40.388,84.208,18.802
42.688,42.39,88.086,19.871
36.521,46.159,92.967,21.949
56.284,47.773,83.018,23.093
40.934,52.986,93.724,21.648
36.26,48.282,95.985,25.993
54.253,48.956,89.999,23.954
22.181,49.002,92.547,25.346
40.47,48.752,80.999,19.713
39.094,46.062,84.318,18.341
23.396,50.862,90.321,24.069
32.53,52.358,102.32,26.47
11.963,54.556,100.58,28.128
11.227,51.807,106.39,24.589
31.535,53.001,101.6,24.359
43.577,51.891,100.77,20.126
51.199,34.506,72.049,18.55
17.802,36.717,70.563,15.977
41.082,27.408,54.081,16.586
39.202,25.316,52.541,14.188
21.183,22.281,45.603,12.057
37.757,22.263,44.71,13.769
30.636,24.917,51.594,12.693
60.373,29.489,61.941,15.575
36.459,47.337,77.959,19.624
45.261,45.205,79.51,22.179
27.833,43.54,87.128,23.336
45.566,43.974,98.23,24.591
26.148,48.644,87.005,25.225
41.009,45.08,85.425,22.784
43.788,46.857,88.203,21.316
42.87,48.102,91.188,24.808
27.017,39.78,82.677,19.86
10.5,41.963,89.561,24.772
16.91,51.613,92.55,23.951
47.457,51.425,98.851,28.422
15.253,51.325,106.84,26.643
43.452,54.206,102.69,27.267
31.848,56.039,100.33,29.111
52.859,49.549,93.625,23.551
