72.592,37.893,72.067,21.988
35.829,58.564,116.62,32.535
67.08,44.225,68.054,18.57
18.096,53.36,116.47,24.111
74.312,34.123,59.885,22.203
58.193,60.25,96.981,29.1
78.457,34.132,105.74,14.273
36.107,52.464,78.161,22.75
29.815,34.504,89.815,12.806
26.361,59.226,107.98,27.527
32.457,46.693,78.684,19.538
58.455,57.516,77.082,24.298
31.902,29.174,86.254,28.795
52.533,65.276,119.72,28.378
45.888,36.477,90.556,15.227
53.029,42.291,121.12,21.575
74.732,40.08,86.175,12.869
51.477,50.286,125.2,22.304
42.908,54.413,88.847,20.49
29.21,58.482,121.17,32.602
83.481,36.329,60.554,20.753
32.168,65.338,95.435,25.819
65.675,44.616,99.682,21.095
58.368,63.762,96.435,31.68
47.812,32.637,52.956,17.743
45.256,60.571,124.46,27.415
10.535,49.282,99.231,19.135
66.73,52.186,113.15,31.523
58.394,20.23,56.511,15.4
62.266,55.888,73.485,31.183
27.925,31.181,68.526,23.378
43.466,50.552,118.58,23.84
34.567,53.442,74.098,21.543
27.001,51.278,126.52,35.598
64.187,46.268,109.29,19.091
30.475,41.159,121.04,26.688
78.038,42.322,65.283,23.33
78.949,62.865,82.862,30.477
51.307,43.238,107.67,17.793
34.693,48.583,110.26,33.197
82.289,37.067,113.93,15.31
45.57,65.001,99.135,31.995
43.826,37.744,85.551,21.743
32.647,53.495,86.487,19.441
80.192,44.257,101.84,20.247
60.972,51.595,107.85,25.927
62.094,41.289,87.064,22.808
41.748,58.167,94.835,27.75
72.25,32.029,101.97,10.567
38.536,45.568,93.16,27.596
72.068,37.801,72.521,28.139
41.847,53.229,103.05,31.914
78.055,39.415,65.167,15.956
66.845,63.466,143.11,26.696
47.57,40.053,78.571,20.143
68.442,59.632,110.28,23.493
33.784,41.153,62.295,17.262
63.111,50.445,105.64,34.794
9.0367,32.402,71.937,23.19
66.845,39.074,102.85,25.238
68.596,46.684,60.503,10.551
22.481,77.07,143.1,26.686
53.547,43.389,59.49,20.359
13.967,67.218,131.73,34.259
81.349,47.884,78.428,10.351
43.507,51.793,123.09,33.15
32.544,41.503,95.042,21.256
73.391,40.984,95.754,25.195
53.384,33.797,55.656,25.053
29.074,63.037,79.991,23.803
75.154,49.751,90.749,22.331
73.193,55.65,75.175,23.641
69.971,38.944,59.926,25.797
57.62,38.907,107.65,39.02
26.965,58.047,80.768,30.109
44.103,49.865,122.07,28.415
69.186,34.638,65.194,18.378
27.001,62.565,114.58,27.646
63.584,40.221,105.04,22.529
28.995,52.371,132.44,32.775
29.558,44.128,77.559,16.278
66.052,68.557,141.81,27.737
79.208,45.347,86.826,27.705
60.845,64.215,123.31,30.675
31.593,32.668,105.17,25.299
34.947,49.958,141.98,20.221
47.136,43.514,96.719,23.706
16.784,54.866,96.763,26.068
54.347,44.035,87.636,17.574
59.181,66.431,108.65,30.086
12.661,41.321,93.011,19.941
29.657,45.983,130.02,30.61
81.561,23.679,71.135,18.397
20.165,50.226,121.08,24.587
39.778,51.474,119,24.662
54.411,54.407,94.566,28.096
77.531,26.89,84.401,16.942
32.249,66.672,126.88,36.224
60.543,47.988,82.861,23.448
38.959,43.957,111.25,19.366
77.199,46.608,72.707,12.384
22.896,50.116,116.2,30.806
55.405,49.471,96.979,19.804
37.977,52.469,107.82,21.09
54.859,27.316,52.323,18.11
60.801,79.243,81.491,16.624
80.215,55.827,99.953,21.796
57.409,68.316,83.501,28.172
25.833,33.974,86.663,20.77
47.698,58.197,108.85,29.554
66.089,37.826,79.889,21.156
15.784,39.748,76.807,29.484
58.324,40.166,80.749,8.1872
67.088,63.34,103.42,33.188
35.307,43.883,94.795,15.962
51.354,52.211,115.87,22.595
79.933,47.915,64.457,20.037
29.349,72.143,149.6,41.841
73.92,39.299,73.708,18.186
56.901,44.158,96.392,28.893
70.076,28.962,80.384,20.733
30.959,53.868,146.33,42.338
14.903,47.728,68.11,16.432
20.245,60.019,69.95,31.805
41.125,27.304,103.32,22.611
24.307,63.651,139.68,31.238
29.975,45.052,89.796,14.494
61.016,52.129,93.054,29.586
62.703,35.056,56.418,18.353
70.573,59.423,137.65,27.49
56.099,35.687,61.529,22.563
72.812,45.104,97.369,32.717
26.616,24.553,42.51,15.95
38.281,52.429,119.9,24.228
43.338,43.739,96.536,22.161
68.076,52.198,103.04,20.574
72.257,24.606,101.85,14.68
61.959,64.562,124.76,25.728
11.813,39.42,87.91,26.147
24.491,43.846,109.01,22.491
75.89,41.357,89.282,11.408
43.639,60.92,117.92,25.482
77.084,48.622,92.619,22.741
41.573,48.86,126.75,19.441
73.27,32.047,63.401,25.524
20.794,68.174,66.713,25.109
71.54,50.313,98.312,12.534
14.621,62.26,79.83,22.586
34.905,36.531,109.06,20.18
53.665,41.026,96.221,27.229
64.006,55.193,98.144,21.19
75.189,54.665,146.64,23.487
40.988,49.999,69.608,23.764
31.766,69.681,111.03,22.671
35.836,49.192,95.325,22.972
34.454,52.307,130.44,28.128
51.822,38.534,74.812,21.693
67.451,52.919,142.93,34.013
76.368,57.79,80.16,23.296
73.239,60.458,86,25.034
43.137,51.44,95.408,14.417
44.571,55.179,136.09,34.287
73.153,55.907,83.439,25.258
38.819,63.401,122.12,29.82
82.956,28.92,64.666,14.265
32.922,67.764,93.033,29.419
68.638,46.17,73.889,22.961
45.976,44.74,123.56,18.072
63.327,34.04,51.216,23.527
72.663,58.536,94.87,31.16
74.781,41.748,104.61,30.078
39.112,54.244,117.08,33.688
57.781,31.142,58.926,11.97
39.576,53.121,119.81,28.823
70.773,47.73,91.251,22.456
52.695,59.621,73.639,22.476
24.547,29.942,81.733,29.621
49.993,45.028,83.424,38.388
75.757,57.529,99.457,25.383
17.81,43.826,109.9,24.677
32.699,27.438,68.539,22.811
52.764,62.212,138.87,34.681
12.123,43.716,86.01,23.172
40.164,38.092,89.402,20.209
75.434,35.281,68.376,10.671
24.683,66.194,100.05,27.038
68.552,44.3,84.337,23.829
46.334,67.847,128.32,28.385
31.277,38.295,82.312,13.961
32.503,62.202,98.33,21.862
60.821,46.525,85.957,16.199
33.553,60.978,83.914,32.684
29.013,34.521,96.729,17.066
67.017,53.058,104.6,26.647
67.48,55.165,122.96,26.944
57.314,47.395,128.34,21.769
53.065,43.13,59.596,18.123
25.312,59.16,147.72,36.616
56.406,32.437,90.102,19.713
73.502,50.269,98.49,15.036
51.951,34.129,104.59,19.563
65.969,57.897,123.62,34.179
15.298,46.987,81.3,26.652
50.144,58.886,112.73,29.034
70.969,38.407,84.528,21.503
79.849,57.207,138.67,41.211
48.647,44.573,95.269,22.346
18.443,40.327,118.96,29.039
30.811,24.344,75.852,24.484
54.29,57.589,137.53,34.81
47.584,35.438,59.303,21.495
23.835,66.481,107.7,26.002
24.753,33.908,76.962,20.346
69.168,59.139,101.92,37.091
19.317,59.551,101.29,20.646
15.759,49.285,79.297,35.101
53.034,29.727,58.59,18.95
43.065,52.313,122.53,31.087
31.506,29.768,70.341,19.923
72.457,41.174,104.91,28.446
28.126,26.403,47.008,7.7141
74.164,50.598,69.427,29.358
29.783,42.287,112.38,20.997
40.009,50.413,104.52,30.537
82.939,34.558,69.508,10.697
21.477,42.501,93.215,28.26
10.433,42.319,85.219,18.29
68.909,56.403,98.904,24.859
64.32,31.589,50.033,8.2347
29.405,57.964,118.11,28.903
57.787,41.642,87.769,21.518
14.063,39.335,99.378,23.92
64.812,43.107,64.258,9.6113
29.974,59.484,107.63,32.881
77.904,46.922,96.179,27.956
44.583,38.538,117.04,19.282
45.007,26.875,58.813,23.816
55.416,60.056,118.63,28.583
43.688,44.435,97.722,27.297
58.111,56.324,64.001,33.379
70.149,36.072,72.197,20.293
66.776,46.752,90.348,28.57
11.937,47.202,81.062,23.049
72.91,65.822,94.114,29.502
28.125,39.737,87.128,17.602
75.783,54.052,94.116,26.802
79.966,45.892,69.315,26.304
31.582,55.761,118.95,27.607
35,29.365,82.064,24.921
23.926,59.802,148.59,28.194
26.483,55.319,82.269,20.051
48.018,43.043,113.49,25.585
68.534,40.454,70.476,16.85
30.135,52.916,101.73,33.47
59.172,44.738,74.168,20.187
13.121,53.702,108.89,30.006
33.947,34.034,81.735,14.807
24.755,72.768,122.19,31.785
66.868,45.456,104.63,23.698
44.972,48.827,118.73,31.663
53.018,37.507,81.147,20.066
59.67,59.687,107.24,20.65
53.65,49.887,79.552,18.219
28.409,51.864,92.585,28.479
33.323,40.171,72.166,22.622
78.883,50.65,124.04,32.193
69.428,37.781,96.035,22.928
52.542,55.959,113.61,25.963
26.1,38.253,82.601,20.12
61.394,69.361,110.53,27.929
64.648,55.412,64.518,23.519
26.736,58.273,81.606,28.455
25.899,44.153,111.22,17.15
58.74,63.485,111.27,25.462
17.881,54.774,85.945,17.364
38.659,55.073,75.344,22.303
65.177,31.28,77.009,17.967
54.747,62.665,130.16,36.107
22.389,45.084,120.56,18.76
71.612,45.766,81.569,23.665
83.739,37.274,78.294,15.927
43.225,69.672,136.91,26.621
43.492,38.058,66.275,15.473
18.614,44.709,92.636,31.037
80.875,41.719,100.19,15.871
57.699,61.545,95.472,33.77
50.767,45.057,82.945,19.804
23.722,56.871,127.48,26.345
38.986,37.5,95.565,21.726
31.5,67.021,122.79,27.194
45.186,39.27,70.564,25.614
62.636,58.817,112.41,27.372
37.801,50.285,64.784,25.86
36.516,89.678,110.73,29.103
63.081,52.651,87.067,20.375
36.748,51.789,103.9,27.279
34.627,42.456,66.64,8.815
66.268,67.297,126.83,32.632
33.965,42.239,88.248,19.44
29.891,48.755,108.5,26.073
57.265,34.567,77.766,24.61
58.145,61.726,143.5,30.464
32.309,44.003,73.127,15.789
16.948,54.989,132.57,26.059
46.42,36.276,81.969,18.147
20.089,60.31,141.15,23.435
74.76,54.453,71.981,23.355
41.065,53.284,120.12,20.862
32.14,37.589,84.202,18.871
24.423,58.143,74.317,27.741
63.387,47.543,95.051,17.132
33.891,56.654,91.583,23.721
83.223,43.438,60.101,20.539
25.339,67.792,112.6,32.635
18.085,47.718,79.834,19.252
69.983,59.335,121.81,23.782
35.367,41.088,57.677,16.145
54.516,49.826,112.6,32.253
11.936,49.635,78.777,22.139
75.57,73.621,91.201,30.985
64.675,45.795,79.809,16.884
60.144,55.194,142.2,27.819
62.753,51.692,77.735,18.544
61.623,52.781,112.12,27.704
