68.147,48.455,96.272,24.068
33.368,48.455,96.272,24.068
68.45,48.455,96.272,24.068
22.316,48.455,96.272,24.068
69.988,48.455,96.272,24.068
56.184,48.455,96.272,24.068
78.807,48.455,96.272,24.068
40.565,48.455,96.272,24.068
22.362,48.455,96.272,24.068
23.709,48.455,96.272,24.068
36.932,48.455,96.272,24.068
63.208,48.455,96.272,24.068
24.597,48.455,96.272,24.068
50.41,48.455,96.272,24.068
49.158,48.455,96.272,24.068
57.711,48.455,96.272,24.068
70.438,48.455,96.272,24.068
49.332,48.455,96.272,24.068
46.445,48.455,96.272,24.068
33.577,48.455,96.272,24.068
79.801,48.455,96.272,24.068
29.633,48.455,96.272,24.068
67.171,48.455,96.272,24.068
63.121,48.455,96.272,24.068
41.625,48.455,96.272,24.068
42.985,48.455,96.272,24.068
16.976,48.455,96.272,24.068
71.592,48.455,96.272,24.068
52.95,48.455,96.272,24.068
60.339,48.455,96.272,24.068
32.807,48.455,96.272,24.068
48.022,48.455,96.272,24.068
27.449,48.455,96.272,24.068
24.363,48.455,96.272,24.068
65.817,48.455,96.272,24.068
34.859,48.455,96.272,24.068
73.976,48.455,96.272,24.068
77.359,48.455,96.272,24.068
54.092,48.455,96.272,24.068
39.133,48.455,96.272,24.068
78.526,48.455,96.272,24.068
43.306,48.455,96.272,24.068
47.282,48.455,96.272,24.068
37.059,48.455,96.272,24.068
76.281,48.455,96.272,24.068
59.019,48.455,96.272,24.068
63.911,48.455,96.272,24.068
46.28,48.455,96.272,24.068
67.781,48.455,96.272,24.068
36.13,48.455,96.272,24.068
72.991,48.455,96.272,24.068
46.381,48.455,96.272,24.068
73.994,48.455,96.272,24.068
65.01,48.455,96.272,24.068
50.69,48.455,96.272,24.068
73.327,48.455,96.272,24.068
26.611,48.455,96.272,24.068
61.201,48.455,96.272,24.068
15.612,48.455,96.272,24.068
71.709,48.455,96.272,24.068
63.87,48.455,96.272,24.068
19.751,48.455,96.272,24.068
56.131,48.455,96.272,24.068
18.133,48.455,96.272,24.068
77.52,48.455,96.272,24.068
41.202,48.455,96.272,24.068
37.012,48.455,96.272,24.068
78.341,48.455,96.272,24.068
47.589,48.455,96.272,24.068
26.477,48.455,96.272,24.068
75.8,48.455,96.272,24.068
78.14,48.455,96.272,24.068
65.342,48.455,96.272,24.068
55.599,48.455,96.272,24.068
31.933,48.455,96.272,24.068
48.666,48.455,96.272,24.068
64.501,48.455,96.272,24.068
24.362,48.455,96.272,24.068
65.268,48.455,96.272,24.068
33.359,48.455,96.272,24.068
22.087,48.455,96.272,24.068
64.201,48.455,96.272,24.068
79.491,48.455,96.272,24.068
65.63,48.455,96.272,24.068
24.265,48.455,96.272,24.068
32.469,48.455,96.272,24.068
50.295,48.455,96.272,24.068
20.987,48.455,96.272,24.068
48.619,48.455,96.272,24.068
57.191,48.455,96.272,24.068
18.911,48.455,96.272,24.068
34.029,48.455,96.272,24.068
77.747,48.455,96.272,24.068
17.389,48.455,96.272,24.068
43.596,48.455,96.272,24.068
59.11,48.455,96.272,24.068
73.433,48.455,96.272,24.068
29.716,48.455,96.272,24.068
62.499,48.455,96.272,24.068
43.455,48.455,96.272,24.068
73.078,48.455,96.272,24.068
20.174,48.455,96.272,24.068
57.823,48.455,96.272,24.068
42.46,48.455,96.272,24.068
49.167,48.455,96.272,24.068
58.844,48.455,96.272,24.068
80.408,48.455,96.272,24.068
62.148,48.455,96.272,24.068
18.101,48.455,96.272,24.068
45.477,48.455,96.272,24.068
67.548,48.455,96.272,24.068
19.973,48.455,96.272,24.068
52.876,48.455,96.272,24.068
65.258,48.455,96.272,24.068
39.526,48.455,96.272,24.068
56.014,48.455,96.272,24.068
76.005,48.455,96.272,24.068
26.757,48.455,96.272,24.068
